-0.054565,-0.682465
-0.055023,-0.686584
-0.056763,-0.701965
-0.056976,-0.703827
-0.055969,-0.694977
-0.055664,-0.692291
-0.055328,-0.689301
-0.053070,-0.668823
-0.048340,-0.623840
-0.048370,-0.624146
-0.048553,-0.625946
-0.045563,-0.596100
-0.045227,-0.592682
-0.047882,-0.619354
-0.046112,-0.601685
-0.043365,-0.573456
-0.041565,-0.665009
-0.038116,-0.609833
-0.034271,-0.548309
-0.030487,-0.487762
-0.028931,-0.462860
-0.024353,-0.389618
-0.018616,-0.297821
-0.011810,-0.188934
-0.006714,-0.107391
-0.002747,-0.043915
